,CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,PM2.5T,lat,lon
100,1,SF,19112,BA,AMYRIS,5850 HOLLIS STREET,EMERYVILLE,94608,2834,ALA,BAY AREA AQMD,,,0.000178165,0.00015506,0.0013410579999999998,0.0029507590000000003,5.632999999999999e-06,0.000149301,0.000143329,0.000139895,37.84107,-122.28908
101,1,SF,396,BA,AN-FO MANUFACTURING COMPANY,3129 ELMWOOD AVENUE,OAKLAND,94601,2841,ALA,BAY AREA AQMD,,,0.0031725670000000003,0.0031725670000000003,,,,,,,37.77266,-122.22884
102,1,SF,21343,BA,ANDY ROGERS RESIDENCE,6260 ESTATES DRIVE,OAKLAND,94611,6531,ALA,BAY AREA AQMD,,,2.7696e-05,2.4350999999999998e-05,0.000222639,0.000463342,8.159999999999999e-07,2.9116e-05,2.7952e-05,2.7281999999999997e-05,37.827883,-122.214661
103,1,SF,13204,BA,ANTRIM ENGINEERING & CONSTRUCTION INC,1635 CHESTNUT STREET,LIVERMORE,94550,1542,ALA,BAY AREA AQMD,,,0.07937927,0.04018426,0.01234715,0.09763525,1.6317e-05,0.000287143,0.000287143,0.000287143,37.68291,-121.77666
104,1,SF,19918,BA,"APEX ENVIROTECH, INC",29303 PACIFIC STREET,HAYWARD,94544,1799,ALA,BAY AREA AQMD,,,2.107852816,2.1078454140000003,0.00013635,0.0005462999999999999,2.214e-06,1.1687e-05,1.1687e-05,1.1687e-05,37.62841,-122.05537
105,1,SF,17769,BA,APPLE INC,39800 EUREKA DRIVE,NEWARK,94560,4813,ALA,BAY AREA AQMD,,,0.118891435,0.113824916,0.752976515,1.17687119,0.0012352910000000001,0.024140016,0.023174416,0.022619197,37.50989,-122.00245
106,1,SF,17887,BA,"APPLIED CERAMICS, INC",48630 MILMONT DRIVE,FREMONT,94538,3559,ALA,BAY AREA AQMD,,,0.36275159999999995,0.25392612,,,,,,,37.46505,-121.92193
107,1,SF,10617,BA,APPLIED THIN-FILM PRODUCTS,3439 EDISON WAY,FREMONT,94538,3674,ALA,BAY AREA AQMD,,,6.34183281,3.31695381,,,,0.000780715,0.000546501,0.0003279,37.50917,-121.94601
108,1,SF,18100,BA,"AQUA SCIENCE ENGINEERS, INC (ASE)",250 8TH STREET,OAKLAND,94607,4953,ALA,BAY AREA AQMD,,,0.006046482,0.006046482,,,,,,,37.79868,-122.26924
109,1,SF,13974,BA,ARADIGM COMPANY,3929 POINT EDEN WAY,HAYWARD,94545,3845,ALA,BAY AREA AQMD,,,0.0015605270000000001,0.001515923,0.01288535,0.01046879,1.0875e-05,0.000238555,0.000229013,0.000223526,37.6262,-122.12396
110,1,SF,2112,BA,ARAMARK UNIFORM SERVICES,330 CHESTNUT STREET,OAKLAND,94607,7218,ALA,BAY AREA AQMD,,,0.08053926,0.04931294,0.5752218000000001,2.3046830000000003,0.009339095,0.04930471,0.04930471,0.04930471,37.80144,-122.28727
111,1,SF,19449,BA,ARCTOS ENVIRONMENTAL / ORION ENVIRONMENTAL,1619 1ST STREET,LIVERMORE,94550,1799,ALA,BAY AREA AQMD,,,0.0011307510000000002,0.0011307510000000002,,,,,,,37.67927,-121.77575
112,1,SF,20060,BA,"ARDENBROOK - ADVANCED GEOENVIRONMENTAL, INC",4949 STEVENSON BLVD,FREMONT,94551,4953,ALA,BAY AREA AQMD,,,0.08777511,0.061319691846,,,,,,,37.52987,-121.98314
113,1,SF,16793,BA,"ARLEN NESS ENTERPRISES, INC",6050 DUBLIN BLVD,DUBLIN,94568,3751,ALA,BAY AREA AQMD,,,0.014592507,0.014540566000000001,,,,,,,37.70528,-121.90401
114,1,SF,19257,BA,ARROW RENTALS,187 N L STREET,LIVERMORE,94550,7359,ALA,BAY AREA AQMD,,,0.009491177,0.009491176,,,,,,,37.6833,-121.77279
115,1,SF,3657,BA,ART SIGN COMPANY,724 KEVIN COURT,OAKLAND,94621,2499,ALA,BAY AREA AQMD,,,0.512513995,0.512513995,,,,,,,37.75781,-122.20671
116,1,SF,23111,BA,ARYZTA,6500 OVERLAKE PLACE,NEWARK,94560,2051,ALA,BAY AREA AQMD,,,0.08342628,0.063616088,0.18053972699999998,1.0598239459999999,0.0059230590000000005,0.03146447,0.031455089,0.031449695,37.54663,-122.05545
117,1,SF,23051,BA,ASHFORD TRS FREMONT LLC DBA MARRIOTT,46100 LANDING PKWY,FREMONT,94538,7011,ALA,BAY AREA AQMD,,,0.000541724,0.000530573,0.004509872,0.0036631859999999997,2.7189999999999997e-06,8.3325e-05,7.9992e-05,7.8076e-05,37.48916,-121.94639
118,1,SF,21671,BA,ASPHALT SHINGLE RECYCLERS LLC,5900 COLISEUM WAY,OAKLAND,94621,4953,ALA,BAY AREA AQMD,,,,,,,,0.16825750899999997,0.16000625599999999,0.152684193,37.76058,-122.20893
119,1,SF,3445,BA,ASSOCIATED AEROSPACE ACTIVITIES,2502 WILLIAMS STREET,SAN LEANDRO,94577,3724,ALA,BAY AREA AQMD,,,0.6871094,0.6871094,,,,,,,37.70642,-122.18825
120,1,SF,17671,BA,ASTEELFLASH USA CORP,4211 STARBOARD DR,FREMONT,94538,3672,ALA,BAY AREA AQMD,,,1.94836495,1.94836495,,,,0.006929996999999999,0.004386687,0.00328482,37.49386,-121.95176
121,1,SF,20957,BA,ASUS COMPUTER INTERNATIONAL,800 COPORATE WAY,FREMONT,94539,1711,ALA,BAY AREA AQMD,,,5.8874e-05,5.3522e-05,0.000117079,0.001017987,1.305e-06,2.111e-05,2.0266e-05,1.978e-05,37.49748,-121.92755
122,1,SF,17805,BA,AT & T CORP,1391 B STREET,HAYWARD,94541,4813,ALA,BAY AREA AQMD,,,0.000471958,0.00043716699999999997,0.004735972,0.008313125,8.482000000000001e-06,0.000285934,0.000274496,0.00026792,37.67744,-122.07576
123,1,SF,13473,BA,AT&T,221 WINTON AVENUE,HAYWARD,94544,4813,ALA,BAY AREA AQMD,,,0.018412167,0.016246121000000002,0.044755903,0.202916595,0.016870676,0.012562098999999998,0.012251149,0.012129808,37.6614729133419,-122.08829223491
124,1,SF,13485,BA,AT&T,2388 2ND STREET,LIVERMORE,94550,4813,ALA,BAY AREA AQMD,,,0.0030313540000000004,0.00275856,0.01548665,0.05246721,6.6511e-05,0.001321068,0.0012682260000000001,0.0012378410000000002,37.68221,-121.76721
125,1,SF,13505,BA,AT&T,4658 WILLOW ROAD,PLEASANTON,94566,4813,ALA,BAY AREA AQMD,,,0.00835985,0.008139061999999999,0.02524501,0.1161216,5.383100000000001e-05,0.001658376,0.001592041,0.001553898,37.69306,-121.89908
126,1,SF,13551,BA,AT&T,11823 MAIN STREET,SUNOL,94586,4813,ALA,BAY AREA AQMD,,,0.0016213039999999998,0.001578485,0.004895999,0.02252057,1.044e-05,0.000321624,0.00030876,0.000301362,37.5938531707001,-121.886433800784
127,1,SF,14839,BA,AT&T,4480 WILLOW ROAD,PLEASANTON,94588,4812,ALA,BAY AREA AQMD,,,0.011633856000000001,0.011401467,0.044408609,0.14371062,5.6658999999999994e-05,0.007715343,0.00740673,0.007229276999999999,37.6879,-121.89918
128,1,SF,18668,BA,AT&T CORP,344 20TH STREET,OAKLAND,94609,4899,ALA,BAY AREA AQMD,,,0.00052814,0.00044339300000000004,0.03891294,0.04927635,2.0663000000000002e-05,0.0010940330000000001,0.001050271,0.001025109,37.8083692667915,-122.265749522178
129,1,SF,17427,BA,AT&T MOBILITY /AT&T SERVICES,10633 DUBLIN CANYON ROAD,CASTRO VALLEY,94552,4812,ALA,BAY AREA AQMD,,,0.00028245,0.000277009,0.0007617710000000001,0.000278097,9.788e-06,4.9861e-05,4.9861e-05,4.9861e-05,37.694873,-121.968742
130,1,SF,4479,BA,ATI AUTO ELECTRIC,390 WOOD STREET,LIVERMORE,94550,7539,ALA,BAY AREA AQMD,,,0.395729,0.395729,,,,,,,37.6835285738535,-121.762330241831
131,1,SF,11665,BA,AUTOCAM CALIFORNIA,31069 GENSTAR ROAD,HAYWARD,94544,3674,ALA,BAY AREA AQMD,,,1.5644280000000002,1.5644280000000002,,,,,,,37.6084,-122.0583
132,1,SF,23306,BA,AUTOCAM CALIFORNIA,1209 SAN LUIS OBISPO ST,HAYWARD,94544,3599,ALA,BAY AREA AQMD,,,0.9376078000000001,0.9376078000000001,,,,,,,37.6082,-122.05202
133,1,SF,19088,BA,AVALON BAY,24 UNION SQUARE,UNION CITY,94587,6512,ALA,BAY AREA AQMD,,,0.001792258,0.00156032,0.015603192,0.02969246,5.655e-05,0.0013632420000000002,0.0013087139999999999,0.001277358,37.5887,-122.01698
134,1,SF,6411,BA,B & P CULTURED MARBLE INC,1044 44TH AVENUE,OAKLAND,94601,3089,ALA,BAY AREA AQMD,,,7.3730465160000005,7.368074820806,,,,0.00050305,0.000452745,0.000447714,37.77053,-122.21521
135,1,SF,12710,BA,BACCHUS PRESS INC,1287 66TH STREET,EMERYVILLE,94608,2759,ALA,BAY AREA AQMD,,,0.69057646,0.69057646,,,,,,,37.84775,-122.29048
136,1,SF,19980,BA,BANK OF AMERICA C/O JONES LANG LASALLE PEMC,3180 WHIPPLE ROAD,UNION CITY,94587,6211,ALA,BAY AREA AQMD,,,0.007530824,0.006881755,0.03313437,0.13088319999999998,0.000158253,0.003741622,0.0035919579999999997,0.0035058999999999997,37.60424,-122.07942
137,1,SF,13139,BA,BASF CORPORATION,38403 CHERRY STREET,NEWARK,94560,2899,ALA,BAY AREA AQMD,,,1.13,1.13,,,,0.21690367,0.19574254,0.19335299399999997,37.52366,-122.01801
138,1,SF,7215,BA,BAXALTA US INC,1978 W WINTON AVE,HAYWARD,94545,2835,ALA,BAY AREA AQMD,,,0.022465459,0.01502124,0.113660241,0.57403935,0.002204425,0.011487217,0.011472774,0.011464469,37.65244,-122.13011
139,1,SF,23038,BA,BAXTER HEALTHCARE INC,21026 ALEXANDER CT,HAYWARD,94545,2834,ALA,BAY AREA AQMD,,,0.836865338,0.83648576,0.023190255,0.07494943,9.2546e-05,0.002125692,0.0020406639999999998,0.001991773,37.65186,-122.12997
140,1,SF,21905,BA,BAY AREA CIRCUITS INC,44358 OLD WARM SPRINGS BLVD,FREMONT,94538,3672,ALA,BAY AREA AQMD,,,3.557065,3.557065,,,,,,,37.50731,-121.94435
141,1,SF,2973,BA,BAY AREA LAUNDRY SERVICE,31177 WIEGMAN ROAD,HAYWARD,94544,7211,ALA,BAY AREA AQMD,,,0.63887666,0.354433302,0.649857142,2.91523394,0.009359848,0.05071429,0.05071429,0.05071429,37.61037,-122.0619
142,1,SF,20703,BA,BAY AREA RAPID TRANIST DIST (BART),418 CLAY STREET,OAKLAND,94607,4911,ALA,BAY AREA AQMD,,,0.000185198,0.000158436,0.00101853,0.0031739520000000003,6.525e-06,7.1747e-05,6.8877e-05,6.7227e-05,37.7989290428653,-122.277469651642
143,1,SF,18895,BA,BAY AREA RAPID TRANSIT,5067 IRON HORSE PKWY,DUBLIN,94568,4111,ALA,BAY AREA AQMD,,,0.001302666,0.001140309,0.007038458,0.02176125,3.9585e-05,0.001103871,0.001059716,0.001034327,37.70297,-121.89719
144,1,SF,19471,BA,BAY AREA RAPID TRANSIT,6501 GOLDEN GATE DR,DUBLIN,94568,9621,ALA,BAY AREA AQMD,,,0.000988424,0.000896541,0.002282104,0.01705265,2.2401999999999997e-05,0.000343085,0.00032936099999999997,0.00032147,37.70095,-121.92711
145,1,SF,22703,BA,BAY AREA RAPID TRANSIT,550 W MACARTHUR BLVD,OAKLAND,94609,6512,ALA,BAY AREA AQMD,,,0.002938613,0.002861003,0.008874001,0.04081853,1.8922e-05,0.0030386009999999997,0.0029170570000000002,0.002847169,37.8267085140429,-122.265945397082
146,1,SF,1814,BA,BAY AREA RAPID TRANSIT DISTRICT,150 SANDOVAL,HAYWARD,94544,4111,ALA,BAY AREA AQMD,,,2.61720759,2.61720759,,,,0.02999999,0.02099999,0.01259999,37.61748,-122.04673
147,1,SF,11764,BA,BAY AREA RAPID TRANSIT DISTRICT,601 E 8TH STREET,OAKLAND,94604,4111,ALA,BAY AREA AQMD,,,0.006559069,0.005763788000000001,0.033322597999999995,0.10967101,0.000193902,0.00572136,0.005492505999999999,0.0053609140000000005,37.79162,-122.25685
148,1,SF,3255,BA,BAY EQUIPMENT & REPAIR,3393 ENTERPRISE AVE,HAYWARD,94545,3713,ALA,BAY AREA AQMD,,,0.62151168,0.62151168,,,,0.5716621999999999,0.2752554,0.02743979,37.63365,-122.12183
149,1,SF,9684,BA,BAY SHIP & YACHT CO,"2900 MAIN ST, SUITE 2100",ALAMEDA,94501,3731,ALA,BAY AREA AQMD,,,6.0629127,6.0629117,,,,9.740001,4.68981,0.4675201,37.78871,-122.29105
150,1,SF,18875,BA,BAY STREET APARTMENTS BY WINDSOR,5684 BAY STREET,EMERYVILLE,94608,6513,ALA,BAY AREA AQMD,,,0.00040532599999999996,0.000394621,0.001224,0.005630141,2.61e-06,8.0406e-05,7.719e-05,7.534100000000001e-05,37.83695,-122.2923
151,1,SF,12071,BA,BAYER HEALTHCARE LLC,800 DWIGHT WAY,BERKELEY,94710,2834,ALA,BAY AREA AQMD,,,12.174852907,11.933399957999999,4.250439397,17.382189142,0.072008154,0.37006674100000003,0.369208328,0.36871474200000004,37.8598337961341,-122.295632257229
152,1,SF,22063,BA,BAYFRONT CUSTOM CABINETS AND CLOSETS,15011 WICKS BOULEVARD,SAN LEANDRO,94577,2521,ALA,BAY AREA AQMD,,,0.46445626,0.32364302124,,,,,,,37.69206,-122.16381
153,1,SF,20383,BA,BAYWOOD COURT RETIREMENT FACILITY,21966 DOLORES STREET,CASTRO VALLEY,94546,8051,ALA,BAY AREA AQMD,,,9.239799999999999e-05,7.9909e-05,0.000799091,0.00152077,3.045e-06,6.983899999999999e-05,6.704600000000001e-05,6.5439e-05,37.68485,-122.07887
154,1,SF,20003,BA,BENCHMARK PRECISION TECHNOLOGIES,42701 CHRISTY STREET,FREMONT,94538,3599,ALA,BAY AREA AQMD,,,4.727747,4.727747,,,,,,,37.50843,-121.97633
155,1,SF,13185,BA,BENNETT SIGN CENTRE,"1032 SERPENTINE LN, #107",PLEASANTON,94566,7389,ALA,BAY AREA AQMD,,,0.023876051000000002,0.022370122000000003,,,,,,,37.67347,-121.86689
156,1,SF,123,BA,BERKELEY ASPHALT CO,699 VIRGINIA STREET,BERKELEY,94710,2951,ALA,BAY AREA AQMD,,,2.1246270000000003,2.0915757,8.976042999999999,1.934911,4.654235912,36.734612408000004,14.693845328,12.232631188,37.87208,-122.30328
157,1,SF,20070,BA,BERKELEY CENTRAL,2055 CENTER STREET,BERKELEY,94704,1522,ALA,BAY AREA AQMD,,,0.001024348,0.0009347839999999999,0.006118586,0.01777881,2.1836999999999998e-05,0.00042830000000000006,0.000411168,0.000401317,37.8703,-122.26921
158,1,SF,11596,BA,BERKELEY FARMS INC,25500 CLAWITER ROAD,HAYWARD,94545,2026,ALA,BAY AREA AQMD,,,0.19644212100000003,0.12264559300000001,1.3840599869999999,5.51361309,0.022061143,0.117473195,0.11742394699999999,0.117395631,37.634529003619,-122.119688174389
159,1,SF,819,BA,BERKELEY FORGE & TOOL INC,1331 EASTSHORE HWY,BERKELEY,94710,3312,ALA,BAY AREA AQMD,,,0.10776760699999999,0.075122603,0.60135483,2.40938921,0.009763384,1.01654311,0.52080008,0.11082357,37.87683,-122.30578
160,1,SF,12692,BA,BERKELEY MARINE CENTER,1 SPINNAKER WAY,BERKELEY,94710,4493,ALA,BAY AREA AQMD,,,0.667295361,0.66728531263,,,,,,,37.869275,-122.314991
161,1,SF,12691,BA,BERKELEY MILLWORK & FURNITURE CO,2279 POPLAR STREET,OAKLAND,94607,2511,ALA,BAY AREA AQMD,,,0.678172632,0.67480860447,0.0031650009999999998,0.01268089,5.1386000000000006e-05,0.000271286,0.000271286,0.000271286,37.816991087351,-122.286889845097
162,1,SF,17822,BA,BERKELEY REPERTORY THEATRE,2526 WOOD STREET,OAKLAND,94607,5812,ALA,BAY AREA AQMD,,,0.012663426,0.00876447,,,,,,,37.82112,-122.29065
163,1,SF,10345,BA,BEST INSTRUMENT REPAIR COMPANY,564 14TH STREET,OAKLAND,94612,8999,ALA,BAY AREA AQMD,,,0.006941246999999999,0.00628588,,,,,,,37.8054797773817,-122.273993843606
164,1,SF,21949,BA,"BICYCLE COFFEE, LLC",364 2ND STREET,OAKLAND,94607,2043,ALA,BAY AREA AQMD,,,0.00757644,0.005999693,0.264053233,1.05795569,0.004287076,0.067783149,0.054238149000000006,0.041596139,37.79552,-122.27427
165,1,SF,20536,BA,BIO MED REALTY,"7333 GATEWAY BLVD, BUILDING 10",NEWARK,94560,3571,ALA,BAY AREA AQMD,,,0.011361215,0.011066834,0.039035851,0.151468783,7.1774e-05,0.011191398,0.010743741999999999,0.01048634,37.54175,-122.0621
166,1,SF,21002,BA,"BIOCHAIN INSTITUTE, INC",39600 EUREKA DRIVE,NEWARK,94560,7373,ALA,BAY AREA AQMD,,,0.00016888599999999998,0.000164426,0.000661,0.0013908920000000001,1.087e-06,2.3273000000000002e-05,2.2341999999999997e-05,2.1807e-05,37.51042,-121.99624
167,1,SF,19162,BA,"BIOMED REALTY TRUST, INC","7677 GATEWAY BLVD, UNWK 12",NEWARK,94560,3571,ALA,BAY AREA AQMD,,,0.025317347,0.024514481,0.10607882,0.35241306,0.00019574799999999998,0.023717997999999997,0.022769277999999997,0.022223762999999997,37.5388414258594,-122.062998860323
168,1,SF,8206,BA,"BLOMMER CHOCOLATE COMPANY, INC",1515 PACIFIC STREET,UNION CITY,94587,2064,ALA,BAY AREA AQMD,,,0.18616995100000003,0.185831207,0.1248,0.8236535,0.002026208,4.313994414,3.0201170239999997,1.8124980240000002,37.5969,-122.03643
169,1,SF,21713,BA,BLUE BOTTLE COFFEE COMPANY,300 WEBSTER STREET,OAKLAND,94607,2095,ALA,BAY AREA AQMD,,,0.109201079,0.10654995,0.07759082,0.31087537,0.001259737,0.022887569,0.017236018,0.011961238,37.79593,-122.27312
170,1,SF,15538,BA,BNSF RAILWAY CO,333 MARITIME STREET,OAKLAND,94607,4013,ALA,BAY AREA AQMD,,,0.001655081,0.00161137,0.0006712999999999999,0.01230774,1.0657e-05,0.000119054,0.00011429200000000001,0.000111554,37.8021628990162,-122.307864560986
171,1,SF,12659,BA,"BODYCOTE THERMAL PROCESSING, INC",4240 TECHNOLOGY DR,FREMONT,94538,3398,ALA,BAY AREA AQMD,,,0.18863077,0.1028895,,,,,,,37.5073,-121.95557
172,1,SF,20637,BA,BOEHRINGER INGELHEIM FREMONT INC,6701 KAISER DRIVE,FREMONT,94555,2836,ALA,BAY AREA AQMD,,,4.4383765010000005,4.3721746669999995,0.17004582199999999,0.26182692,0.01976896,0.10581463599999999,0.10572833599999999,0.105678715,37.55087,-122.06606
173,1,SF,20638,BA,BOEHRINGER INGELHEIM FREMONT INC,6397 KAISER DRIVE,FREMONT,94555,2834,ALA,BAY AREA AQMD,,,0.00198395,0.00194742,0.01655307,0.01344451,8.907000000000001e-06,0.0008128110000000001,0.0007802989999999999,0.0007616039999999999,37.55278,-122.06152
174,1,SF,10579,BA,"BOISE PACKAGING & NEWSPRINT, LLC",2222 GRANT AVENUE,SAN LORENZO,94580,2653,ALA,BAY AREA AQMD,,,0.924186411,0.921296008,0.005610433000000001,0.004967030999999999,0.000863937,0.001245204,0.001243919,0.00124318,37.6704,-122.15154
175,1,SF,5108,BA,BOLD DENTAL LABORATORY INC,2192 E 14TH STREET,SAN LEANDRO,94577,8072,ALA,BAY AREA AQMD,,,0.000264164,0.00019902,0.0012,0.004807918,1.9482e-05,0.000102858,0.000102858,0.000102858,37.71861,-122.14652
176,1,SF,22895,BA,BOLT THREADS,5858 HORTON STREET,EMERYVILLE,94608,2834,ALA,BAY AREA AQMD,,,0.007058627,0.007058627,,,,,,,37.84012,-122.29075
177,1,SF,16669,BA,BONNER PROCESSING INC,"6052 INDUSTRIAL WAY, STE A",LIVERMORE,94551,3599,ALA,BAY AREA AQMD,,,0.9093521000000001,0.9093521000000001,,,,,,,37.70607,-121.72096
178,1,SF,18118,BA,BORDEN LIGHTING,999 MONTAGUE AVENUE,SAN LEANDRO,94577,3699,ALA,BAY AREA AQMD,,,2.886669522,2.7078289865599996,0.008724999,0.03495758,0.00014165600000000001,0.000747857,0.000747857,0.000747857,37.71051,-122.15789
179,1,SF,7533,BA,BOSTON SCIENTIFIC/TARGET,47201 LAKEVIEW BLVD,FREMONT,94538,3841,ALA,BAY AREA AQMD,,,0.9695548,0.9695548,,,,,,,37.47595,-121.93474
180,1,SF,15263,BA,BOTTLING GROUP LLC,29000 HESPERIAN BLVD,HAYWARD,94545,2086,ALA,BAY AREA AQMD,,,9.320876047999999,3.597361862,1.9395375,1.359384736,0.40621194200000005,0.04124335,0.041239158,0.041236748,37.61236,-122.08241
181,1,SF,22048,BA,"BOURBON COFFEE COMPANY, INC","1933 DAVIS ST, SUITE 230",SAN LEANDRO,94577,2043,ALA,BAY AREA AQMD,,,8.960200000000001e-05,7.6407e-05,0.003981584,0.009738375,3.9461999999999996e-05,3.4587e-05,2.7336e-05,2.0568e-05,37.71646,-122.17919
182,1,SF,23152,BA,BOWLES HALL FOUNDATION,CORNER OF GALEY RD & STADIUM RIMWAY,BERKELEY,94720,7911,ALA,BAY AREA AQMD,,,0.000388606,0.000378343,0.000281873,0.002372082,2.502e-06,6.4985e-05,6.238600000000001e-05,6.0891000000000004e-05,37.873218536377,-122.257217407227
183,1,SF,17749,BA,BRADLEY NAMEPLATE CORPORATION,1180 PAGE AVENUE,FREMONT,94539,2759,ALA,BAY AREA AQMD,,,0.21111645,0.21111645,,,,,,,37.4681289790617,-121.927062455232
184,1,SF,20080,BA,BRIDGELUX,101 PORTOLA AVENUE,LIVERMORE,94551,3674,ALA,BAY AREA AQMD,,,0.081034237,0.08085448146150001,0.00147749,0.01184234,1.4464e-05,0.000266088,0.000255445,0.000249325,37.7048,-121.80332
185,1,SF,22884,BA,BROADWAY FRANKLIN LLC,1111 BROADWAY,OAKLAND,94607,6512,ALA,BAY AREA AQMD,,,0.004871423,0.004750992,0.013769996000000001,0.06333906,2.9361999999999998e-05,0.000904568,0.0008683860000000001,0.0008475819999999999,37.80281,-122.2728
186,1,SF,9899,BA,BROOK FURNITURE RENTAL,30985 SANTANA STREET,HAYWARD,94545,7359,ALA,BAY AREA AQMD,,,1.38369757,1.38369767,,,,,,,37.61327,-122.05804
187,1,SF,4105,BA,BUFFALO BILL'S BREWERY,1082 B STREET,HAYWARD,94541,2082,ALA,BAY AREA AQMD,,,0.000189916,0.000156893,0.0006083330000000001,0.0024373479999999998,9.877e-06,5.2143e-05,5.2143e-05,5.2143e-05,37.67392,-122.08147
188,1,SF,18059,BA,BUNZI DISTRIBUTION (PAPERCRAFT),40999 BOYCE ROAD,FREMONT,94538,6531,ALA,BAY AREA AQMD,,,0.000209115,0.00018904299999999999,0.0028549390000000003,0.003595836,4.894e-06,0.00017758799999999998,0.00017048400000000002,0.0001664,37.51157,-121.99376
189,1,SF,12574,BA,CAL HI TEC FINISHING LLC,"1680 W WINTON AVE, UNIT #1",HAYWARD,94545,3479,ALA,BAY AREA AQMD,,,1.754536441,1.753685613,0.015675,0.06280345,0.000254494,0.001343571,0.001343571,0.001343571,37.65269,-122.12443
190,1,SF,21236,BA,CAL TRANS-CALDECOTT TUNNEL OAKLAND,420 CALDECOTT LANE,OAKLAND,94618,4131,ALA,BAY AREA AQMD,,,0.001148484,0.001005753,0.01867827,0.01080447,3.48e-05,8.024800000000001e-05,7.7038e-05,7.5192e-05,37.85283,-122.22297
191,1,SF,22857,BA,"CALAVERAS, LLC",901 PAGE AVENUE,FREMONT,94538,3751,ALA,BAY AREA AQMD,,,0.531145755,0.530882547,0.062550109,0.10633695,6.4174e-05,0.0072267930000000005,0.0069377219999999995,0.006771506,37.46915,-121.92711
192,1,SF,21438,BA,"CALIBER CABINETS, INC",2459 RADLEY COURT,HAYWARD,94545,2434,ALA,BAY AREA AQMD,,,0.25942664,0.150948211,0.005178333,0.02074751,8.4074e-05,0.000443857,0.000443857,0.000443857,37.6481,-122.14025
193,1,SF,16405,BA,CALIFORNIA BRAZING,37955 CENTRAL CT,NEWARK,94560,3398,ALA,BAY AREA AQMD,,,0.4157153,0.2343395,,,,,,,37.520152,-122.039756
194,1,SF,10131,BA,"CALIFORNIA CEREAL PRODUCTS, INC",1267 14TH STREET,OAKLAND,94607,2043,ALA,BAY AREA AQMD,,,0.040704513,0.028079927,0.20348833,0.8736282,0.003775735,1.289012722,0.9082890770000001,0.552946819,37.80953,-122.28896
195,1,SF,20475,BA,"CALIFORNIA COLLISION, LLC",57 CALIFORNIA AVENUE,PLEASANTON,94566,7539,ALA,BAY AREA AQMD,,,0.25038858,0.24916432,,,,,,,37.6667,-121.86175
196,1,SF,21842,BA,CALIFORNIA DEPARTMENT OF TRANSPORTATION,15525 HESPERIAN BLVD,SAN LEANDRO,94579,1611,ALA,BAY AREA AQMD,,,0.000298914,0.000220914,0.000561051,0.00018936400000000003,6.5e-08,1.143e-06,1.143e-06,1.143e-06,37.689236,-122.133335
197,1,SF,14568,BA,CALIFORNIA HIGHWAY PATROL,4999 GLEASON DRIVE,DUBLIN,94568,9221,ALA,BAY AREA AQMD,,,0.0020375289999999997,0.002006813,0.03372164,0.01432858,5.5245e-05,5.9728e-05,5.9728e-05,5.9728e-05,37.71442,-121.88387
198,1,SF,14572,BA,CALIFORNIA HIGHWAY PATROL-TELECOMMUNICATIONS,3601 TELEGRAPH AVE,OAKLAND,94609,9221,ALA,BAY AREA AQMD,,,0.7059153,0.695274,11.68309,4.964232,0.01914,0.020693200000000002,0.020693200000000002,0.020693200000000002,37.8247433918698,-122.265690796645
199,1,SF,21295,BA,CALIFORNIA HOTEL,3501 SAN PABLO AVE,OAKLAND,94608,6513,ALA,BAY AREA AQMD,,,0.00297239,0.002893889,0.008975999,0.04128771,1.914e-05,0.0030735259999999996,0.002950585,0.002879894,37.82595,-122.27868
200,1,SF,7628,BA,CALIFORNIA HYDRONICS CORP,2293 TRIPALDI WAY,HAYWARD,94545,3479,ALA,BAY AREA AQMD,,,0.26484930100000004,0.264846246,0.000337875,0.001554153,7.2e-07,2.2195e-05,2.1308000000000003e-05,2.0796999999999998e-05,37.61457,-122.08052
201,1,SF,9286,BA,CALIFORNIA PIE COMPANY,"7066 LAS POSITAS RD, SUITE A",LIVERMORE,94550,2051,ALA,BAY AREA AQMD,,,0.23239531,0.22760006,0.08833334,0.3539164,0.001434149,0.22052133100000001,0.156636431,0.09701041099999999,37.70942,-121.7077
202,1,SF,20597,BA,CALIFORNIA SCHOOL FOR THE DEAF,39350 GALLAUDET DR,FREMONT,94538,8211,ALA,BAY AREA AQMD,,,0.00043910300000000004,0.00042750599999999997,0.001326,0.00609932,2.8269999999999998e-06,8.7107e-05,8.3622e-05,8.161899999999999e-05,37.5581062788374,-121.964098106928
203,1,SF,16075,BA,CALIFORNIA STATE UNIVERSITY EAST BAY,25976 CARLOS BEE BLVD,HAYWARD,94542,4931,ALA,BAY AREA AQMD,,,0.00033777199999999996,0.00032885099999999996,0.0010199999999999999,0.004691783,2.175e-06,6.7005e-05,6.4325e-05,6.2784e-05,37.6586825217918,-122.060912508398
204,1,SF,5249,BA,"CALIFORNIA STATE UNIVERSITY, EAST BAY",25800 CARLOS BEE BLVD,HAYWARD,94542,8221,ALA,BAY AREA AQMD,,,0.035430657000000004,0.035064976,0.050661189,0.090383474,8.915899999999999e-05,0.0018552929999999998,0.0017810810000000001,0.001738409,37.65897,-122.0621
